Make,Title_URL,Sale_Type,Price,Model,Additional_Comments,Year,Car_Type,Mileage,Engine_Size,Engine_Type,Transmission,Dealership_Location,Prior_Owners
Porsche Boxster,https://www.autotrader.co.uk/car-details/202308221077440?sort=relevance&twcs=true&advertising-location=at_cars&make=Porsche&page=21&postcode=WR3%207AE&fromsra,Unknown,11995.0,2.7 987 2dr,Full service history! 12m mot,2006.0,Convertible,,2.7L,240BHP,Manual,Petrol,
Porsche Panamera,https://www.autotrader.co.uk/car-details/202402206746910?sort=relevance&advertising-location=at_cars&make=Porsche&page=21&postcode=WR3%207AE&fromsra,Finance available,20990.0,3.0D V6 TiptronicS Euro 5 (s/s) 5dr,BOSE|LEATHER|SUPERB EXAMPLE,2015.0,Hatchback,,3.0L,300PS,Automatic,Diesel,
Porsche Macan,https://www.autotrader.co.uk/car-details/202402136519464?sort=relevance&advertising-location=at_cars&make=Porsche&page=21&postcode=WR3%207AE&fromsra,Finance available,24994.0,3.0 V6 S PDK 4WD Euro 6 (s/s) 5dr,"21"" TURBO ALLOYS-PCM",2016.0,SUV,,3.0L,344PS,Automatic,Petrol,
Porsche Cayman,https://www.autotrader.co.uk/car-details/202403057226088?sort=relevance&advertising-location=at_cars&make=Porsche&page=21&postcode=WR3%207AE&fromsra,Finance available,12490.0,3.4 987 S 2dr,"STUNNING CAR, FSH, SAT NAV",2008.0,Coupe,,3.4L,295BHP,Manual,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202401265920323?sort=relevance&advertising-location=at_cars&make=Porsche&page=21&postcode=WR3%207AE&fromsra,Finance available,23780.0,3.0 TD V6 S PDK 4WD Euro 6 (s/s) 5dr,"PAN ROOF|21""ALLOYS|WHITE SEATS",2016.0,SUV,,3.0L,258PS,Automatic,Diesel,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402216793782?sort=relevance&advertising-location=at_cars&make=Porsche&page=21&postcode=WR3%207AE&fromsra,Finance available,29995.0,4.2 TD V8 S TiptronicS 4WD Euro 5 (s/s) 5dr,HUGE SPEC! FPSH! STUNNING CAR!,2015.0,SUV,,4.2L,380BHP,Automatic,Diesel,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402036202402?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Porsche&page=21&postcode=WR3%207AE&fromsra,Finance available,40989.0,3.0T V6 TiptronicS 4WD Euro 6 (s/s) 5dr,"PAN ROOF. PASM . R CAM. 21""s",2018.0,SUV,,3.0L,335BHP,Automatic,Petrol,
Porsche Cayman,https://www.autotrader.co.uk/car-details/202402096419968?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Private seller,12995.0,3.4 987 S Tiptronic S 2dr,reduced to sell!!,2008.0,Coupe,,3.4L,295BHP,Automatic,Petrol,
Porsche 718 Cayman,https://www.autotrader.co.uk/car-details/202402206744488?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Finance available,77718.0,4.0 GT4 Euro 6 (s/s) 2dr,*CARBON BUCKETS*CERAMIC BRAKES,2020.0,Coupe,,4.0L,414BHP,Manual,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202312024492483?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Finance available,20950.0,3.0 TD V6 TiptronicS 4WD Euro 6 (s/s) 5dr,highest spec on market,2014.0,SUV,,3.0L,262PS,Automatic,Diesel,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402196732982?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Unknown,15950.0,3.0 TD V6 Tiptronic 4WD Euro 5 (s/s) 5dr,Full Porsche Service History,2012.0,SUV,,3.0L,237BHP,Automatic,Diesel,
Porsche Macan,https://www.autotrader.co.uk/car-details/202312124753296?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Finance available,37990.0,3.6T V6 Turbo PDK 4WD Euro 6 (s/s) 5dr,****RESERVED****,2018.0,SUV,,3.6L,399PS,Automatic,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202311043635624?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Finance available,87995.0,3.0T V6 TiptronicS 4WD Euro 6 (s/s) 5dr,"*22"" WHEELS*AIR SUSPENSION*",2023.0,Coupe,,3.0L,348BHP,Automatic,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202306148501353?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Finance available,28000.0,3.0 TD V6 S PDK 4WD Euro 6 (s/s) 5dr,"1 Owner, Last service 10/05/23",2015.0,SUV,,3.0L,258BHP,Automatic,Diesel,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202307229933668?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Private seller,11995.0,4.2 TD V8 S TiptronicS 4WD Euro 5 (s/s) 5dr,"V8, FPSH, 38mpg, 3 owners",2013.0,SUV,,4.2L,381PS,Automatic,Diesel,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402066292107?sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Finance available,35995.0,4.2 TD V8 S Platinum Edition TiptronicS 4WD Euro 6 (s/s) 5dr,"WOW! +£12,000+ PORSCHE EXTRAS.",2017.0,SUV,,4.1L,379BHP,Automatic,Diesel,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202402266938955?sort=relevance&twcs=true&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Finance available,25991.0,2.7 981 PDK Euro 5 (s/s) 2dr,SAT NAV/HEATED SEATS/SENSORS,2012.0,Convertible,,2.7L,265PS,Automatic,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202401155576458?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Porsche&page=22&postcode=WR3%207AE&fromsra,Finance available,34990.0,3.0T V6 GTS PDK 4WD Euro 6 (s/s) 5dr,HUGE SPECIFICATION,2017.0,SUV,,3.0L,360PS,Automatic,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202304116168284?sort=relevance&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Unknown,6995.0,2.7 986 2dr,ONLY 57K!,2004.0,Convertible,,2.7L,228BHP,Manual,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202403057220946?sort=relevance&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Finance available,27949.0,2.0T PDK 4WD Euro 6 (s/s) 5dr,PAN ROOF | BOSE | CAMERA | 20S,2017.0,SUV,,2.0L,252PS,Automatic,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202403057234428?sort=relevance&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Private seller,6775.0,3.2 986 S 2dr,Beautiful black Boxster S,2001.0,Convertible,,3.2L,252BHP,Manual,Petrol,
Porsche Panamera,https://www.autotrader.co.uk/car-details/202309131938289?sort=relevance&twcs=true&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Finance available,18995.0,3.0h V6 S TiptronicS Euro 5 (s/s) 5dr,"HIGH SPEC, FSH",2011.0,Hatchback,,3.0L,380PS,Automatic,Petrol Hybrid,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202403027139159?sort=relevance&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Unknown,14995.0,4.8 GTS Tiptronic S AWD 5dr,FSH+LOW MILEAGE,2009.0,SUV,,4.8L,405BHP,Automatic,Petrol,
Porsche Cayman,https://www.autotrader.co.uk/car-details/202311274340245?sort=relevance&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Finance available,22499.0,2.9 987 PDK 2dr,Last owner since 2010!,2009.0,Coupe,,2.9L,265BHP,Automatic,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202402086363939?sort=relevance&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Finance available,47000.0,3.0T V6 S PDK 4WD Euro 6 (s/s) 5dr,Unknown,2020.0,SUV,,3.0L,354PS,Automatic,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202312305137295?sort=relevance&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Finance available,25899.0,3.0 TD V6 TiptronicS 4WD Euro 6 (s/s) 5dr,Buy or Finance Online,2016.0,SUV,,3.0L,258BHP,Automatic,Diesel,
Porsche Macan,https://www.autotrader.co.uk/car-details/202403027143875?sort=relevance&twcs=true&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Finance available,22995.0,3.0 TD V6 S PDK 4WD Euro 6 (s/s) 5dr,"PAN-ROOF+CAM+HTD RED LTHR+21""",2014.0,SUV,,3.0L,258PS,Automatic,Diesel,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402246913400?sort=relevance&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Unknown,3495.0,3.2 V6 Tiptronic S AWD 5dr,Unknown,2005.0,SUV,,3.2L,250BHP,Automatic,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202311284372985?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&twcs=true&advertising-location=at_cars&make=Porsche&page=23&postcode=WR3%207AE&fromsra,Unknown,22995.0,4.8 GTS TiptronicS 4WD Euro 5 (s/s) 5dr,MM BODY KIT & EXHAUST SYSTEM,2012.0,SUV,,4.8L,420BHP,Automatic,Petrol,
Porsche Cayman,https://www.autotrader.co.uk/car-details/202310263369303?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Finance available,20400.0,2.7 981 PDK Euro 5 (s/s) 2dr,Unknown,2014.0,Coupe,,2.7L,275PS,Automatic,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202401235826194?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Unknown,9990.0,2.7 986 2dr,Seal Grey with Graphite Grey L,2003.0,Convertible,,2.7L,228BHP,Manual,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202312194932989?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Unknown,10250.0,3.0 TDI V6 Tiptronic S AWD 5dr,"Low mileage, full history",2009.0,SUV,,3.0L,237BHP,Automatic,Diesel,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202304276739383?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Private seller,16750.0,2.9 987 2dr,"HeatedSeats,Camera,Major serv",2009.0,Convertible,,2.9L,255BHP,Manual,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202311053662563?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Finance available,20000.0,4.2 TD V8 S TiptronicS 4WD Euro 5 (s/s) 5dr,Best Car I've Ever Owned!,2015.0,SUV,,4.2L,385PS,Automatic,Diesel,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202402236874315?sort=relevance&twcs=true&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Finance available,17995.0,2.9 987 PDK 2dr,"HEATED SEATS, REVERSE CAMERA",2010.0,Convertible,,2.9L,255BHP,Automatic,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202311103832248?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Unknown,11975.0,2.7 987 2dr,"17"" Alloys|PSM|CD Changer!!++",2006.0,Convertible,,2.7L,245BHP,Manual,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402266971063?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Finance available,13495.0,3.0 TD V6 Tiptronic 4WD Euro 5 (s/s) 5dr,"Fresh MOT, FSH, PCM, ULEZ, TDI",2011.0,SUV,,3.0L,240PS,Automatic,Diesel,
Porsche Cayman,https://www.autotrader.co.uk/car-details/202403057241454?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Unknown,19495.0,2.7 987 2dr,HUGE SPEC ONLY 39000 MILES!,2008.0,Coupe,,2.7L,245BHP,Manual,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202305217628594?sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Private seller,8000.0,2.7 987 2dr,owned over 4 years & loved it,2006.0,Convertible,,2.7L,245BHP,Manual,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402206766600?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Porsche&page=24&postcode=WR3%207AE&fromsra,Finance available,33990.0,3.6T V6 GTS TiptronicS 4WD Euro 6 (s/s) 5dr,BLUETOOTH |SAT NAV,2016.0,SUV,,3.6L,434BHP,Automatic,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202403017106436?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Finance available,39995.0,3.0T V6 S PDK 4WD Euro 6 (s/s) 5dr,**FACELIFT MODEL - HUGE SPEC**,2019.0,SUV,,3.0L,354PS,Automatic,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202401245847366?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Finance available,34975.0,2.0T PDK 4WD Euro 6 (s/s) 5dr,Panoramic Roof|Memory Pack!!++,2018.0,SUV,,2.0L,252PS,Automatic,Petrol,
Porsche 911,https://www.autotrader.co.uk/car-details/202403057245535?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Finance available,62995.0,3.8 991 Carrera GTS PDK Euro 6 (s/s) 2dr,FULL PORSCHE SH + WARRANTY,2015.0,Coupe,,3.8L,424BHP,Automatic,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202312044540011?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Unknown,14098.0,3.0 TD V6 Tiptronic 4WD Euro 5 (s/s) 5dr,PARKING SENSORS + HEATED SEATS,2011.0,SUV,,3.0L,237BHP,Automatic,Diesel,
Porsche 718 Cayman,https://www.autotrader.co.uk/car-details/202308251204692?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Finance available,33995.0,2.5T S PDK Euro 6 (s/s) 2dr,£5321 OF OPTIONAL EXTRAS!!,2017.0,Coupe,,2.5L,350PS,Automatic,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402287048943?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Private seller,5950.0,4.8 S Tiptronic S AWD 5dr,In good condition,2007.0,SUV,,4.8L,385BHP,Automatic,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202403017115421?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Finance available,44900.0,3.0 V6 E-Hybrid 14.1kWh TiptronicS 4WD Euro 6 (s/s) 5dr (3.6kW Charger),PANROOF + BOSE + BODYKIT!,2019.0,SUV,,3.0L,455BHP,Automatic,Petrol Plug-in Hybrid,
Porsche Panamera,https://www.autotrader.co.uk/car-details/202402206752930?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Unknown,18495.0,3.0 V6 E-Hybrid S TiptronicS Euro 5 (s/s) 5dr,PRIVATE REG INC+FSH+£0 ROADTAX,2013.0,Hatchback,,3.0L,333BHP,Automatic,Petrol Plug-in Hybrid,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202401265920631?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Unknown,3990.0,3.2 V6 Tiptronic S AWD 5dr,"21s, MMI, NAV, GREAT VALUE",2005.0,SUV,,3.2L,250BHP,Automatic,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202402256917358?sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Finance available,59990.0,2.9T V6 GTS PDK 4WD Euro 6 (s/s) 5dr,***2 YEAR PORSCHE WARRANTY!***,2021.0,SUV,,2.9L,375BHP,Automatic,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202401155576458?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Porsche&page=25&postcode=WR3%207AE&fromsra,Finance available,34990.0,3.0T V6 GTS PDK 4WD Euro 6 (s/s) 5dr,HUGE SPECIFICATION,2017.0,SUV,,3.0L,360PS,Automatic,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202401255902460?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Unknown,11995.0,2.7 987 2dr,GREAT SPEC ONLY 61000 MILES!,2006.0,Convertible,,2.7L,240BHP,Manual,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202402206744486?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Finance available,53990.0,2.9T V6 S PDK 4WD Euro 6 (s/s) 5dr,***2 YEAR PORSCHE WARRANTY***,2021.0,SUV,,2.9L,375BHP,Automatic,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202402016121494?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Finance available,28990.0,2.0T PDK 4WD Euro 6 (s/s) 5dr,FSH-PANROOF-1OWNER-CAMERA-NAV,2018.0,SUV,,2.0L,248BHP,Automatic,Petrol,
Porsche Cayman,https://www.autotrader.co.uk/car-details/202401165621159?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Private seller,11000.0,"3.4 987 S Coupe 2dr Petrol Tiptronic Auto (254 g/km, 295 bhp)","FSH. Basalt Black. 19"". Auto.",2005.0,Coupe,,Automatic,Petrol,11 owners,Unknown,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202401265928852?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Unknown,16950.0,3.2 986 S Tiptronic S 2dr,"JUST 16800 MILES, SHOW-WORTHY!",2002.0,Convertible,,3.2L,252BHP,Automatic,Petrol,
Porsche Panamera,https://www.autotrader.co.uk/car-details/202310072755910?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Finance available,17995.0,3.0D V6 TiptronicS Euro 5 5dr,12 Months Warranty on this Car,2012.0,Hatchback,,3.0L,250BHP,Automatic,Diesel,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202401165594759?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Finance available,27949.0,2.7 981 PDK Euro 6 (s/s) 2dr,"20"" CARRERA CLASSIC | PDK",2015.0,Convertible,,2.7L,265PS,Automatic,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202311204111916?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Finance available,11995.0,3.0 TD V6 Tiptronic 4WD Euro 5 (s/s) 5dr,"Full Service History, Pan Roof",2011.0,SUV,,3.0L,240PS,Automatic,Diesel,
Porsche Macan,https://www.autotrader.co.uk/car-details/202310183102074?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Finance available,25989.0,3.0 TD V6 S PDK 4WD Euro 6 (s/s) 5dr,£14k EXTRAS. HUGE SPEC. ROOF,2016.0,SUV,,3.0L,258BHP,Automatic,Diesel,
Porsche Cayman,https://www.autotrader.co.uk/car-details/202305317962429?sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Unknown,17995.0,3.4 987 S 2dr,FULL ENGINE REBUILD,2007.0,Coupe,,3.4L,295BHP,Manual,Petrol,
Porsche Macan,https://www.autotrader.co.uk/car-details/202403057220946?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Porsche&page=26&postcode=WR3%207AE&fromsra,Finance available,27949.0,2.0T PDK 4WD Euro 6 (s/s) 5dr,PAN ROOF | BOSE | CAMERA | 20S,2017.0,SUV,,2.0L,252PS,Automatic,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202402156600119?sort=relevance&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Finance available,27750.0,3.0 V6 S Platinum Edition TiptronicS 4WD Euro 6 (s/s) 5dr,"PAN'R-E'TOWBAR-AIRSUS-CAM-21""+",2016.0,SUV,,3.0L,416PS,Automatic,Petrol Plug-in Hybrid,
Porsche 911,https://www.autotrader.co.uk/car-details/202403057232526?sort=relevance&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Finance available,21995.0,3.6 997 Carrera 2dr,++CREDIT TO PREVIOUS OWNER++,2006.0,Coupe,,3.6L,325BHP,Manual,Petrol,
Porsche 718 Cayman,https://www.autotrader.co.uk/car-details/202403017095297?sort=relevance&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Unknown,33995.0,2.5T S PDK Euro 6 (s/s) 2dr,Great spec,2016.0,Coupe,,2.5L,350PS,Automatic,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202401035220123?sort=relevance&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Private seller,14995.0,3.4 987 S Tiptronic S 2dr,Top Specification,2008.0,Convertible,,3.4L,295BHP,Automatic,Petrol,
Porsche 718 Boxster,https://www.autotrader.co.uk/car-details/202402156593607?sort=relevance&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Finance available,34995.0,2.0T PDK Euro 6 (s/s) 2dr,SPORT CHRONO|PASM|BUCKET SEATS,2017.0,Convertible,,2.0L,300PS,Automatic,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202312034505917?sort=relevance&twcs=true&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Finance available,7995.0,2.7 986 Tiptronic S 2dr,"Black Leather, 17""Alloys",2004.0,Convertible,,2.7L,228BHP,Automatic,Petrol,
Porsche Boxster,https://www.autotrader.co.uk/car-details/202303165294044?sort=relevance&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Unknown,16995.0,2.7 987 2dr,LOW MILEAGE + 6 MONTH WARRANTY,2007.0,Convertible,,2.7L,245BHP,Manual,Petrol,
Porsche Cayman,https://www.autotrader.co.uk/car-details/202402287034380?sort=relevance&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Finance available,24990.0,3.4 987 S 2dr,FULL SERVICE HISTROY,2009.0,Coupe,,3.4L,320BHP,Manual,Petrol,
Porsche Cayenne,https://www.autotrader.co.uk/car-details/202403017093690?sort=relevance&advertising-location=at_cars&make=Porsche&page=27&postcode=WR3%207AE&fromsra,Unknown,59850.0,3.0T V6 Platinum Edition TiptronicS 4WD Euro 6 (s/s) 5dr,PANORAMIC ROOF. BOSE. HUD,2022.0,SUV,,3.0L,340PS,Automatic,Petrol,
